id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
46635,52191,Super Sidekicks,NULL,1992-01-14 00:00:00.000,NULL,NULL,NULL,NULL,69.9619,7
185889,19117,Super Smash T.V.,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
193097,218747,Super Smash T.V.,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
108608,38394,Super Soccer Champ,NULL,1992-07-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
9729,39948,Super Spacefortress Macross,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
166211,20031,Super Star Wars,NULL,1992-11-01 00:00:00.000,8,NULL,75.0000,3,68.2061,35
67583,46289,Super Tank War,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
139039,66791,Super Tetris 2 + Bombliss,NULL,1992-12-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
55951,38411,Super Valis IV,NULL,1992-03-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
36986,40456,Super World Stadium '92,NULL,1992-06-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
6750,81522,Superman,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
166744,48341,Surprise! Nekketsu New Records! The Distant Gold Medal,NULL,1992-07-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
81660,40451,Suzuka 8 Hours,NULL,1992-06-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
129479,18304,Swamp Thing,NULL,1992-12-02 00:00:00.000,NULL,NULL,NULL,NULL,33.0000,3
85676,126452,Switchblade II,NULL,1992-10-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
115506,12790,Sword of Honour,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
165870,46191,Syd of Valis,NULL,1992-12-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
28002,40447,Taito Cup Finals,NULL,1992-06-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
119132,48391,Taiyou no Yuusha Fighbird,NULL,1992-02-11 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
75192,49136,Taiyou no Yuusha Fighbird GB,NULL,1992-01-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
171732,76557,Take a Break! Crosswords,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
123242,139107,Tamashii no Mon: Dante no Shinkyoku yori,"The game's events are a distilled portrayal of the Divine Comedy, an epic poem created by Dante Alighieri depicting his journey through the nine circles of Hell to reunite with his childhood love, Beatrice.",1992-12-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
56305,48805,Tasac,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
138986,195060,Tasac 2010,NULL,1992-12-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
63390,38096,Tatsujin,NULL,1992-08-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
127853,8066,Taz-Mania,"Taz, the Tasmanian Devil, is hungry, and on the prowl! But his hunting ground is loaded with treacherous Taz-stopping obstacles! Help Taz whomp his enemies and spin past the barrioeres. And remember, if you can't beat 'em, eat 'em.",1992-12-25 00:00:00.000,3,NULL,NULL,NULL,71.8880,22
55558,46260,Team USA Basketball,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
174966,48227,Tecmo Cup Soccer Game,NULL,1992-10-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
111878,48226,Tecmo NBA Basketball,NULL,1992-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
29617,45766,Tecmo World Cup,NULL,1992-01-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
27669,46102,Tecmo World Cup '92,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
99278,14697,Teenage Mutant Ninja Turtles IV: Turtles in Time,"The introductory cut scene of the game details the game's plot. It begins with the Turtles watching a TV newscast on a Sunday evening, with April O'Neil reporting from Liberty Island. Suddenly, Krang flies in using a giant exosuit (seen occasionally in the animated series) and steals the Statue of Liberty, moments before Shredder hijacks the airwaves to laugh at the Turtles.

The Turtles jump into action in downtown New York and pursue the Foot to the streets and the city sewers (then to the Technodrome in the SNES version), where Shredder sends them through a time warp. The Turtles must fight Shredder's army in both the past and the future in order to get home. They face Shredder until he falls to his death and the Statue of Liberty is returned to its place.",1992-07-24 00:00:00.000,28,NULL,40.0000,0,87.2387,117
105770,218931,Teenage Mutant Ninja Turtles: Four for Four,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
69059,4404,Teenage Mutant Ninja Turtles: The HyperStone Heist,"April O'Neil is reporting from Liberty Island when, in a sudden flash of light, her audience and herself witness Manhattan Island suddenly starting to shrink. Shredder then hijacks the airwaves and announces to the world that this was only a demonstration of the power of the Hyperstone, the treasure of Dimension X. With the Hyperstone in his possession, he now has the power to take over the world. The Turtles have no choice but to go after Shredder and stop him.",1992-12-11 00:00:00.000,9,NULL,NULL,NULL,80.5356,39
100088,78796,Tegel's Mercenaries,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
74215,134448,Ten of the Best Games,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
162361,71489,Tengai Makyou II: Manji-maru,NULL,1992-03-26 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
60214,46383,Tenka Fubu Eiyuu-tachi no Houkou,NULL,1992-01-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
45429,57387,Tennis Pro '92,NULL,1992-12-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
165881,12793,Terminator 2: Judgment Day,NULL,1992-06-26 00:00:00.000,3,NULL,NULL,NULL,63.5172,15
146622,58548,Terra Cresta II: Mandler no Gyakushuu,NULL,1992-11-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
50011,131503,Tetris,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
78220,79545,Tetris Classic,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
65511,46564,Text Tiles,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
92739,40481,TH Strikes Back,NULL,1992-06-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
160978,14208,The Addams Family,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,69.9116,6
75106,14209,The Addams Family,"The Addams Family's lawyer, Tully Alford, has taken control of their Gothic mansion and imprisoned Morticia Addams, Pugsley Addams, Wednesday Addams, Granny and Uncle Fester. The player controls Gomez Addams as he explores the various rooms in the mansion, locating items and battling monsters, until he has located all of the lost family members. The game has an almost completely open-world format, unusual for games of this era, which gives players the freedom to choose what order they will save the family members in. However, Gomez cannot save Morticia until the rest of the family is rescued.",1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,67.0000,1
11843,14207,The Addams Family,"The Addams Family's lawyer, Tully Alford, has taken control of their Gothic mansion and imprisoned Morticia Addams, Pugsley Addams, Wednesday Addams, Granny and Uncle Fester. The player controls Gomez Addams as he explores the various rooms in the mansion, locating items and battling monsters, until he has located all of the lost family members. The game has an almost completely open-world format, unusual for games of this era, which gives players the freedom to choose what order they will save the family members in. However, Gomez cannot save Morticia until the rest of the family is rescued.",1992-12-31 00:00:00.000,2,NULL,NULL,NULL,74.4062,10
14130,145932,The Addams Family,"The player is cast in the role of Tully Alford, the crooked lawyer of the Addams family. He finds out that somewhere in the family mansion, a great treasure is stored in a vault. He decides to venture into the mansion and retrieve the treasure. Naturally, this is going to be anything but easy, as the insane Addams family members and a legion of ghosts and monsters are there to make sure the lawyer fails...",1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
165882,5342,The Addams Family,"The Addams Family's lawyer, Tully Alford, has taken control of their Gothic mansion and imprisoned Morticia Addams, Pugsley Addams, Wednesday Addams, Granny and Uncle Fester. The player controls Gomez Addams as he explores the various rooms in the mansion, locating items and battling monsters, until he has located all of the lost family members. The game has an almost completely open-world format, unusual for games of this era, which gives players the freedom to choose what order they will save the family members in. However, Gomez cannot save Morticia until the rest of the family is rescued.",1992-12-31 00:00:00.000,2,NULL,NULL,NULL,68.7900,14
144689,5344,The Addams Family: Pugsley's Scavenger Hunt,"As if things weren't ooky enough! Wednesday has devised a simply torturous game which will drive her darling wretched brother, Pugsley, to happiness. How absolutely delicious! She has hidden six wonderfully strange items somewhere about the Addams Family Mansion. Now, you must guide poor Pugsley on his quest to uncover them. Traps, traps, traps you say! Well, yes. What else would add so much lovely horror to this unnaturally delightful fun? Little Wednesday has made sure this adventure will be a doom-filled doozie. There are hidden switches all about, which produce the loveliest blood-curdling effects when Pugsley runs into them. And let’s not forget all the money that Pugsley will be able to gather on his way. There’s even magic money which will have an extra lively effect you won’t want to miss. So get ready to get spooky, and get set to get kooky… it’s Pugsley’s Scavenger Hunt! En garde!",1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,59.8624,5
150316,48617,The Adventures of Dr. Franken,"The game features Franky, a Frankenstein's monster on a mission to collect the scattered body parts of his girlfriend.",1992-12-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
162437,5347,The Adventures of Rocky and Bullwinkle and Friends,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,57.0000,2
139388,107330,The Amazing Spider-Man 2,NULL,1992-08-01 00:00:00.000,NULL,NULL,NULL,NULL,53.0000,2
98424,11901,The Ancient Art of War in the Skies,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
186572,4554,The Aquatic Games: Starring James Pond and the Aquabats,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
171695,12532,The Carl Lewis Challenge,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
75199,12548,The Cool Croc Twins,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
185468,9737,The Dagger of Amon Ra,NULL,1992-12-31 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
5856,71515,The Dark Half,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
152220,2464,The Dark Queen of Krynn,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
21858,96508,The Games '92 - España,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
66863,136616,The Games '92: Espana,"Track and Field: running, relay, hurdles, steeplechase, discus, shot putt, hammer throw, javelin, long jump, triple jump, high jump, pole vault;
Water Sports: free style, breast stroke, back stroke, butterfly, relay, diving;
Fighting: boxing, wrestling, judo, fencing.

Eliminating the different distances in single events (such as 100m, 200m, 400m and 800m freestyle), though, The Games' ""over 30 events"" melt down to 22; and counting only those which differ to some degree in their execution, it boils down to six: running, throwing, jumping, swimming, diving and fighting.",1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
123455,48483,The Golf '92,NULL,1992-08-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
147218,42326,The Great Battle II: Last Fighter Twin,NULL,1992-04-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
84472,48158,The Great Waldo Search,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
100106,48657,The Humans,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,58.0000,0
185860,37273,The Humans,NULL,1992-06-06 00:00:00.000,NULL,NULL,NULL,NULL,58.0000,1
80524,2160,The Incredible Crash Dummies,"You play a crash test dummy, trying to progress through levels filled with hazards such as cars and fireballs, within the time limits. Contact with each of these loses you a limb, and once you have none left, contact means game over. Since the character isn’t handicapped by missing limbs in any way, in practical terms you can think of these as hit points especially as there are screwdrivers to pick up which restore one limb.",1992-11-01 00:00:00.000,NULL,NULL,NULL,NULL,66.0000,3
39739,4243,The Incredible Machine,NULL,1992-12-31 00:00:00.000,19,NULL,NULL,NULL,81.2808,34
148353,44452,The Irem Skins Game,NULL,1992-11-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
179416,7723,The Island of Dr. Brain,NULL,1992-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
64601,48975,The Jetsons: Robot Panic,NULL,1992-11-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
94297,70475,The Jetsons: The Computer Game,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
61673,40342,The Karate Tournament,NULL,1992-06-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
148724,38111,The King of Rally,NULL,1992-12-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
132073,171845,The Kingdom of Syree,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
185286,79233,The Legacy: Realm of Terror,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
29438,48187,The Legend of Prince Valiant,NULL,1992-12-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
160660,4316,The Lost Files of Sherlock Holmes: The Case of the Serrated Scalpel,NULL,1992-12-31 00:00:00.000,1,NULL,NULL,NULL,90.0069,7
132086,171846,The Lost Tribe,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
149872,172036,The Madness of Roland,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
165763,6379,The Magical Quest Starring Mickey Mouse,NULL,1992-11-20 00:00:00.000,6,NULL,NULL,NULL,72.3851,26
125475,45795,The Majors Pro Baseball,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
114170,79581,The Manager,NULL,1992-12-31 00:00:00.000,1,1,NULL,NULL,NULL,NULL
90058,48196,"The Mutant Virus: ""Crisis in a Computer World!""",NULL,1992-05-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
16753,49043,The New Chessmaster,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
34592,83359,The Oregon Trail Deluxe,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
185628,7353,The Patrician,NULL,1992-12-31 00:00:00.000,2,1,NULL,NULL,NULL,NULL
92749,12822,The Prophecy,"The game takes place in the Kingdom of Blue Rocks, in which the player takes the role of a good wizard named Ween, who is tasked to take on the evil wizard Kraal. In three days' time, at the day of the Great Eclipse, Kraal plans to take over the kingdom. However, a prophecy states that, if three grains of sand are placed in the Revuss hourglass at the day of the eclipse by a brave hero, Kraal's doom would be sealed. To fulfill the prophecy in the limited time of three days, the player must go on three quests, solving various puzzles along the way to be rewarded three grains of sand that the player must place in the Revuss hourglass.",1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
68351,48971,The Ren & Stimpy Show: Space Cadet Adventures,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,47.0000,0
103118,46654,The Secret Island of Dr. Quandary,NULL,1992-06-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
104023,2831,The Simpsons: Bart vs. The Juggernauts,Bart is a contestant in a series of goofy contests that pits him against various Springfield characters.,1992-09-01 00:00:00.000,NULL,NULL,NULL,NULL,59.0000,0
95969,2832,The Simpsons: Bartman Meets Radioactive Man,NULL,1992-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
12605,2828,The Simpsons: Bart's House of Weirdness,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
133215,2833,The Simpsons: Bart's Nightmare,Bart Simpson falls asleep while studying and dreams of a strange universe where TVs and fairies roam the streets. The player must find Bart's lost homework and progress through the various levels to keep the homework pages and eventually wake up.,1992-10-12 00:00:00.000,7,NULL,NULL,NULL,54.1432,23
136042,50134,The Summoning,NULL,1992-12-31 00:00:00.000,1,NULL,NULL,NULL,70.0000,1
176003,10947,The Sword of Hope II,NULL,1992-09-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
150579,4372,The Terminator,NULL,1992-05-01 00:00:00.000,2,NULL,NULL,NULL,63.0559,9
160312,96395,The Terminator,"The game begins in the future, where the hero Kyle Reese must battle through a post-apocalyptic future in order to go back in time to 1984 Los Angeles. Once there, he must progress through various checkpoints as outlined by the main movie plot: find Sarah Connor, shootout at the police station, and the climax in the factory.",1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
99745,8411,The Terminator 2029,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
103983,46575,The Ur-Quan Masters,"In the last phase of the war between the Alliance of Free Stars and the Hierarchy of Battle Thralls, the Tobermoon, an Earthling ship, discovered an ancient Precursor subterranean installation in a cave on the surface of an uninhabited planet in the Vela star system. The Alliance hastily sent a secret scientific mission to study the relics, but a massive Hierarchy offensive forced the Alliance fleets to retreat beyond Vela; the mission commander, Captain Burton, decided to go into hiding on the planet and sent back the Tobermoon, her only starship, asking for help. Though the Ur-Quan forces didn't find the Earthlings during their sweep of the system, relief never arrived. Years later, with the help of a genius child born on the planet, the colonists activated the Precursor machinery and found out that it was programmed to build a starship. Using the limited store of raw materials available in the planet, in ten years the Precursor factory built a (barely) functional ship, which could be piloted only by the now grown genius child, who alone could interact with the Precursor central computer. In the first test flight, it was discovered that the ship Burton had sent for help had been severely damaged by the Ur-Quan and was orbiting unpowered in the outer solar system: the Alliance had never known of the mission's discoveries. The colonists decided to fix the recovered ship, train new crew members for both the Precursor ship and the Tobermoon and send a mission back to Earth, eager to know how the war had ended. Shortly before reaching Sol the little fleet was attacked by an unknown ship; Captain Burton, commanding the Earthling ship, intercepted the alien ship before it could damage the defenseless Precursor starship, but was killed in the short fight, leaving the genius young man in command",1992-11-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
96764,48254,The Young Indiana Jones Chronicles,NULL,1992-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
101121,6034,Thunder Force IV,NULL,1992-07-24 00:00:00.000,3,NULL,NULL,NULL,81.5065,10
44621,40213,Thunder Hoop,"Get involved in the awesome and great fun Thunder Hoop by entering the world and taking on the might of the evil Dr. GenBrain! Help your angry-looking and powerful character as you battle through the hordes of enemies, big and small to defeat the nasty Dr. GenBrain and restore peace to your futuristic world, one level at a time! Jump hazards, climb ladders and launch deadly attacks in the awesome Thunder Hoop.",1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
92565,46165,Thunder Pro Wrestling Retsuden,NULL,1992-04-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
139926,195061,Thunder Shooting,NULL,1992-12-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
140469,12913,Thunderhawk,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
109808,8939,Time Killers,NULL,1992-11-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
31643,8047,Tiny Toon Adventures 2: Trouble in Wackyland,NULL,1992-11-27 00:00:00.000,1,NULL,NULL,NULL,69.8944,5
53297,8045,Tiny Toon Adventures Cartoon Workshop,NULL,1992-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
107900,8046,Tiny Toon Adventures: Babs' Big Break,"Babs dreams of making It BIG in the BIG City as a BIG Star. She slips away on an adventurous downtown journey to the Acme Theater. Montana Max wants to turn the theater into a spectacular safe to show off his money. so he's out to bring the curtain down on Babs. Yikes! It’s all up to Buster Bunny, Plucky Duck and Hamton to catch our favorite rising star before Monty catches her first! Join the zaniest star search to hit the Game Boy screen and see Babs in her most thrilling role yet. Here's what the fans have to say.",1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,66.5995,5
121877,8050,Tiny Toon Adventures: Buster Busts Loose!,NULL,1992-12-18 00:00:00.000,7,NULL,NULL,NULL,76.7623,21
81153,99455,Tiny Toons: Babs' Big Break,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
107358,12798,Tip Off,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
167338,6313,Titus The Fox: To Marrakech And Back,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,81.7277,6
24213,38072,Toilet Kids,NULL,1992-04-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
127701,48877,Tokyo Pachi-Slot Adventure,NULL,1992-01-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
143896,8026,Tom & Jerry,NULL,1992-10-01 00:00:00.000,NULL,NULL,NULL,NULL,38.0000,4
82205,8043,Tom and Jerry: The Movie,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
140678,69564,Top Banana,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
188589,27461,Top Gear,"""Top Gear (Top Racer in Japan), is a racing video game for the Super Nintendo Entertainment System, published by Kemco and developed by Gremlin Graphics in 1992. The objective of the game is to become the fastest driver in the world by racing other drivers across several nations. The franchise is unrelated to the TV series of the same name. The game is an arcade-style racing game that can be played by two players at the same time.""

""When players first start the game, they are given several options to choose from, including entering their name, a choice of four different controller layouts, a choice between automatic or manual transmission, and their choice of four unique cars. During the race, the player will have to steer and shift gears (if they chose a manual transmission). The player is also given control over three ""nitros"", which allow the player to increase their speed for a short period of time."" - wikia",1992-03-27 00:00:00.000,6,NULL,NULL,NULL,85.5387,25
88816,46164,Top Pro Golf,NULL,1992-07-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
131884,78967,Top Striker,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
55795,142054,Toukon Club,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
118310,48177,Town & Country Surf Designs II: Thrilla's Surfari,NULL,1992-04-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
60101,69874,Town With No Name,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
68103,8022,Toxic Crusaders,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
68275,175121,Toxic Crusaders,NULL,1992-03-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
68129,175122,Toxic Crusaders,NULL,1992-03-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
138510,48893,Track & Field in Barcelona,"100 Meter Dash – Running by quickly alternating button presses.

Long jump – Running by alternating button press and correct timing for jump. Hold jump button to set angle (42 degrees is optimal).

Javelin throw – Running by alternating button presses and then using action button correct timing for angle (43 degrees is optimal).

110 Meter Hurdles – Running by alternating button presses and using action button to time hurdles

Hammer throw – Spinning initiated by pressing a run button once and then correctly timed press of action button to choose angle (45 is optimal).

High jump – Running (speed set by computer) and then action button must be held down to determine angle of jump. Once in the air, the run button can be rapidly pressed for additional height.",1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
14146,178353,Traffic Confusion,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
87528,46259,Traysia,NULL,1992-03-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
174094,195062,Treasure Hunter,NULL,1992-12-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
152129,73996,Treasure MathStorm!,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
55633,217700,Treasure Trolls,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
72995,14474,Treasures of the Savage Frontier,"A few weeks after the events of Gateway to the Savage Frontier, the mage Amelior Aminitas magically summons the party (by now called the ""Heroes of Ascore"") to eliminate the (apparently) last remaining troops of the Zhentarim from the dwarven city of Llorkh.

Afterwards, the party is given a seemingly simple mission – to protect ambassadors of the ""Lord's Alliance"", which holds together the different cities of the frontier. However, the ambassadors are kidnapped, the Zhentarim and its allies (the Kraken Society and the Hosttower of the Arcane) plot to break up the alliance to conquer the region, and the party is framed as traitors.

Much of the game is devoted to having the players attempt to clear their names (usually done by completing a mission in each town of the Lord's Alliance) and alert the alliance's leaders of the plot. The final mission (which does not necessarily fit in the overall plotline) involves retrieving a treasure held by a dragon.

To uncover the plot, the player has to collect two different sets of items:

Three different colors of crystals held by one of the three enemy groups (the Zhentarim, the Kraken, and the Hosttower). This can only be done by, in melee battles, carefully selecting and attacking different enemies in the right order.
""Lucky papers"" from each city in the game. Nominally good luck charms, when combined with the crystals, these papers spell out the entire enemy plot.",1992-11-01 00:00:00.000,NULL,NULL,NULL,NULL,69.8497,5
97821,54398,Trevor Sorensen's Star Legions,NULL,1992-12-01 00:00:00.000,NULL,1,NULL,NULL,NULL,NULL
90312,6549,Trip World,NULL,1992-11-27 00:00:00.000,NULL,NULL,NULL,NULL,65.0000,4
16292,10193,Triple Score: 3 Games in 1,NULL,1992-10-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
37980,46106,Trivial Pursuit - Genus Edition,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
103703,39029,Troddlers,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
55638,217701,Troll-A-Mania,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
89617,12801,Trolls,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
117288,4533,True Golf Classics: Pebble Beach Golf Links,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
21040,39662,Truxton II,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
75738,48874,Tsurupika Hagemaru: Mezase! Tsuruseko no Akashi,NULL,1992-01-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
164639,39699,Tumble Pop,NULL,1992-11-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
1161,49058,Turn and Burn: The F-14 Dogfight Simulator,NULL,1992-06-01 00:00:00.000,NULL,NULL,NULL,NULL,55.0000,0
121291,122639,T'Was a Time of Dread,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
77566,40490,Twin Squash,NULL,1992-06-06 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
161728,46179,Twinkle Tale,"In the darkness preceding the creation of the world Alpherion, three lights (red, green, and blue) were created. These lights desired domination, and so tried to destroy each other, creating a new darkness and a white light in the process. The white light, desiring peace, locked the other lights and the new darkness in crystals, encased itself in a diamond, and created Alpherion.

Apprentice magician Saria is summoned by her teacher to consult a fortuneteller. The fortuneteller alerts Saria to dark wizard Gadou's incoming forces by capturing the great wizards of Alpherion. The fortuneteller gives Saria items so she can go and defeat Gadou.",1992-08-24 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
19598,122637,U235,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
159237,11685,Ugh!,"It features a caveman who, in order to appeal to his beloved future mate, controls a stone-age muscle-powered helicopter, picking up passengers and flying them to the desired location for money.",1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,79.0209,8
